order_id,order_date,supplier_id,product_id,category,quantity,unit_price,total_amount,promised_delivery_date,actual_delivery_date,promised_lead_days,actual_lead_days,days_late,on_time_flag,status
PO-12124,2024-08-05,SUP-007,PRD-011,Concrete,77,38.4,2956.8,2024-08-15,2024-08-17,10,12,2,0,Delivered
PO-12127,2025-11-17,SUP-016,PRD-039,Finishes,74,52.24,3865.76,2025-11-25,2025-11-25,8,8,0,1,Delivered
PO-12132,2024-12-09,SUP-018,PRD-039,Finishes,16,51.74,827.84,2024-12-27,2024-12-30,18,21,3,0,Delivered
PO-12134,2025-10-16,SUP-001,PRD-006,Structural,44,41.79,1838.76,2025-10-26,2025-10-25,10,9,0,1,Delivered
PO-12139,2024-07-10,SUP-017,PRD-039,Finishes,55,55.05,3027.75,2024-07-25,2024-07-24,15,14,0,1,Delivered
PO-12142,2024/12/19,SUP-004,PRD-003,Structural,51,45.03,2296.53,02/01/2025,,14,,,,Pending
PO-12146,2024-01-25,SUP-018,PRD-023,Finishes,10,95.01,950.1,2024-02-12,2024-02-19,18,25,7,0,Delivered
PO-12151,10-13-2025,SUP-015,PRD-019,Plumbing,60,39.3,2358.0,2025-10-26,2025-10-26,13,13,0,1,Delivered
PO-12152,16/04/2024,SUP-012,PRD-015,Electrical,0,392.37,0.0,2024-05-03,,17,,,,Cancelled
PO-12153,2024-02-01,SUP-009,PRD-016,Electrical,50,11.99,599.5,2024-02-08,2024-02-08,7,7,0,1,Delivered
PO-12158,2026-01-16,SUP-015,PRD-022,Plumbing,69,120.15,8290.35,2026-01-31,2026-01-31,15,15,0,1,Delivered
PO-12161,2025-10-06,SUP-019,PRD-032,Safety,33,32.84,1083.72,2025-10-15,2025-10-16,9,10,1,0,Delivered
PO-12163,2025-01-24,SUP-013,PRD-022,Plumbing,77,124.0,9548.0,2025-01-29,2025-01-29,5,5,0,1,Delivered
PO-12164,2026-02-04,SUP-007,PRD-011,Concrete,67,37.86,2536.62,2026-02-17,2026-02-22,13,18,5,0,Delivered
PO-12165,2024-04-24,SUP-001,PRD-004,Structural,25,84.89,2122.25,29/04/2024,2024-04-30,5,6,1,0,Delivered
PO-12169,07-05-2024,SUP-015,PRD-022,Plumbing,58,120.65,6997.7,2024-07-19,,14,,,,Cancelled
PO-12171,12/05/2025,SUP-018,PRD-031,Finishes,8,98.93,791.44,2025-06-01,2025-06-04,20,23,3,0,Delivered
PO-12176,2024-03-13,SUP-023,PRD-013,Concrete,52,18.04,938.08,2024-04-03,2024-04-06,21,24,3,0,Delivered
PO-12179,2025-08-25,SUP-009,PRD-014,Electrical,63,201.19,12674.97,2025-08-31,2025-08-31,6,6,0,1,Delivered
PO-12183,2024-04-18,SUP-004,PRD-007,Structural,35,347.06,12147.1,04-30-2024,2024-04-29,12,11,0,1,Delivered
PO-12187,2026-01-07,SUP-013,PRD-019,Plumbing,39,39.46,1538.94,2026-01-12,2026-01-12,5,5,0,1,Delivered
PO-12190,14/01/2025,SUP-021,PRD-030,Safety,48,66.93,3212.64,2025-01-29,2025-01-29,15,15,0,1,Delivered
PO-12195,2025-02-05,SUP-024,PRD-035,Electrical,54,226.99,12257.46,2025-02-26,2025-02-25,21,20,0,1,Delivered
PO-12199,2024/10/24,SUP-019,PRD-029,Safety,37,43.74,1618.38,2024-11-01,2024-11-01,8,8,0,1,Delivered
PO-12202,2026-01-16,SUP-015,PRD-022,Plumbing,7,125.44,878.08,2026-01-28,2026-01-28,12,12,0,1,Delivered
PO-12205,2024-09-03,SUP-004,PRD-003,Structural,68,49.31,3353.08,2024-09-16,2024-09-18,13,15,2,0,Delivered
PO-12209,2024-01-29,SUP-024,PRD-014,Electrical,0,206.23,0.0,2024-02-14,2024-02-17,16,19,3,0,Delivered
PO-12214,2025-07-24,SUP-016,PRD-023,Finishes,27,89.91,2427.57,2025-08-03,2025-08-03,10,10,0,1,Delivered
PO-12218,2024-12-20,SUP-003,PRD-005,Structural,74,55.58,4112.92,2024-12-29,2024-12-29,9,9,0,1,Delivered
PO-12223,2024-06-24,SUP-009,PRD-016,Electrical,61,12.22,745.42,2024-07-03,2024-07-06,9,12,3,0,Delivered
PO-12228,19-02-2026,SUP-021,PRD-037,Safety,55,60.22,3312.1,2026-03-03,2026-03-03,12,12,0,1,Delivered
PO-12233,2026-01-30,SUP-023,PRD-012,Concrete,71,72.85,5172.35,2026-02-17,2026-02-17,18,18,0,1,Delivered
PO-12238,2025-01-20,SUP-001,PRD-001,Structural,15,321.07,4816.05,2025-01-27,2025-01-28,7,8,1,0,Delivered
PO-12243,2025-07-31,SUP-019,PRD-029,Safety,65,41.56,2701.4,2025-08-09,2025-08-08,9,8,0,1,Delivered
PO-12244,2025-11-06,SUP-018,PRD-024,Finishes,21,49.54,1040.34,2025-11-22,2025-11-22,16,16,0,1,Delivered
PO-12248,2024-02-07,SUP-003,PRD-007,Structural,32,332.45,10638.4,2024-02-15,,8,,,,Cancelled
PO-12250,2025-07-01,SUP-006,PRD-036,Concrete,23,96.5,2219.5,2025-07-11,2025-07-11,10,10,0,1,Delivered
PO-12254,2024-10-31,SUP-012,PRD-017,Electrical,61,71.69,4373.09,2024-11-21,2024-12-05,21,35,14,0,Delivered
PO-12255,2025-07-08,SUP-025,PRD-026,Safety,0,34.71,0.0,2025-07-20,2025-07-30,12,22,10,0,Delivered
PO-12258,27/01/2026,SUP-017,PRD-039,Finishes,21,52.82,1109.22,2026-02-06,,10,,,,Cancelled
PO-12261,2026-02-11,SUP-004,PRD-007,Structural,25,334.36,8359.0,2026-02-24,,13,,,,Pending
PO-12266,2024-10-16,SUP-017,PRD-023,Finishes,22,89.01,1958.22,2024-10-26,,10,,,,Cancelled
PO-12268,2024-03-15,SUP-008,PRD-036,Concrete,9,99.71,897.39,2024-03-28,2024-04-07,13,23,10,0,Delivered
PO-12269,2026-02-11,SUP-009,PRD-035,Electrical,75,198.7,14902.5,2026-02-19,,8,,,,Cancelled
PO-12274,2025-11-10,SUP-005,PRD-012,Concrete,14,61.64,862.96,2025-11-15,2025-11-15,5,5,0,1,Delivered
PO-12277,2024-06-05,SUP-025,PRD-029,Safety,62,43.47,2695.14,2024-06-16,2024-06-18,11,13,2,0,Delivered
PO-12278,04-15-2025,SUP-023,PRD-010,Concrete,31,21.18,656.58,2025-05-01,2025-05-01,16,16,0,1,Delivered
PO-12279,2026-01-07,SUP-007,PRD-008,Concrete,68,20.19,1372.92,21/01/2026,2026-01-23,14,16,2,0,Delivered
PO-12282,07-15-2025,SUP-003,PRD-007,Structural,9,316.72,2850.48,2025-07-22,,7,,,,Cancelled
PO-12287,01-28-2026,SUP-019,PRD-032,Safety,78,33.02,2575.56,2026-02-02,2026-02-05,5,8,3,0,Delivered
PO-12288,2025-02-13,SUP-007,PRD-011,Concrete,31,36.97,1146.07,2025-02-26,2025-02-26,13,13,0,1,Delivered
PO-12289,2025/03/31,SUP-004,PRD-007,Structural,56,333.26,18662.56,2025-04-15,,15,,,,Pending
PO-12293,2026-02-06,SUP-006,PRD-008,Concrete,54,19.1,1031.4,2026-02-15,,9,,,,Pending
PO-12295,2025-11-13,SUP-001,PRD-003,Structural,7,45.09,315.63,2025-11-21,2025-11-21,8,8,0,1,Delivered
PO-12296,02-22-2024,SUP-016,PRD-031,Finishes,47,92.81,4362.07,2024-03-03,2024-03-04,10,11,1,0,Delivered
PO-12298,2025-03-10,SUP-011,PRD-035,Electrical,8,197.94,1583.52,2025-03-24,2025-03-26,14,16,2,0,Delivered
PO-12303,19-07-2024,SUP-020,PRD-027,Safety,20,181.76,3635.2,2024-07-26,2024-07-27,7,8,1,0,Delivered
PO-12306,2024-08-26,SUP-014,PRD-019,Plumbing,80,-38.26,3060.8,2024-08-31,2024-08-31,5,5,0,1,Delivered
PO-12310,2025-03-13,SUP-021,PRD-026,Safety,5,34.83,174.15,2025-03-27,2025-04-01,14,19,5,0,Delivered
PO-12313,2025-09-08,SUP-017,PRD-031,Finishes,9,95.67,861.03,23-09-2025,,15,,,,Cancelled
PO-12317,2025-04-18,SUP-018,PRD-025,Finishes,61,15.91,970.51,2025-05-05,2025-05-26,17,38,21,0,Delivered
PO-12319,2025-10-09,SUP-011,PRD-018,Electrical,37,28.48,1053.76,2025-10-22,,13,,,,Pending
PO-12322,2025-12-16,SUP-014,PRD-019,Plumbing,6,39.81,238.86,2025-12-24,2025-12-23,8,7,0,1,Delivered
PO-12327,2025-03-28,SUP-004,PRD-003,Structural,37,45.17,1671.29,2025-04-09,2025-04-14,12,17,5,0,Delivered
PO-12328,15-07-2025,SUP-023,PRD-036,Concrete,7,103.39,723.73,2025-08-03,2025-08-10,19,26,7,0,Delivered
PO-12331,2025-03-20,SUP-022,PRD-004,Structural,66,87.35,5765.1,2025-04-01,2025-04-01,12,12,0,1,Delivered
PO-12332,07-04-2025,SUP-010,PRD-014,Electrical,48,195.67,9392.16,2025-07-11,2025-07-11,7,7,0,1,Delivered
PO-12335,2024-01-30,SUP-023,PRD-008,Concrete,42,19.94,837.48,15/02/2024,,16,,,,Pending
PO-12340,2024-01-22,SUP-020,PRD-033,Safety,11,193.71,2130.81,2024-02-01,,10,,,,Pending
PO-12341,12-16-2025,SUP-016,PRD-039,Finishes,68,52.57,3574.76,2025-12-24,2025-12-24,8,8,0,1,Delivered
PO-12344,2024-07-22,SUP-009,PRD-035,Electrical,54,196.04,10586.16,2024-07-28,2024-07-28,6,6,0,1,Delivered
PO-12348,2024-07-19,SUP-023,PRD-009,Concrete,19,231.29,4394.51,2024-08-07,2024-08-14,19,26,7,0,Delivered
PO-12353,2025-02-12,SUP-006,PRD-011,Concrete,55,37.94,2086.7,2025-02-17,,5,,,,Cancelled
PO-12354,12/08/2025,SUP-002,PRD-007,Structural,53,329.21,17448.13,20/08/2025,2025-08-20,8,8,0,1,Delivered
PO-12359,2024-03-19,SUP-019,PRD-027,Safety,59,193.09,11392.31,2024-03-29,2024-04-01,10,13,3,0,Delivered
PO-12361,2025-09-05,SUP-018,PRD-023,Finishes,77,97.75,7526.75,2025-09-22,2025-10-06,17,31,14,0,Delivered
PO-12362,2024-07-22,SUP-014,PRD-019,Plumbing,69,38.78,2675.82,2024-07-31,2024-07-31,9,9,0,1,Delivered
PO-12363,2025-11-14,SUP-020,PRD-033,Safety,80,185.37,14829.6,2025-11-23,2025-11-23,9,9,0,1,Delivered
PO-12366,2026-02-24,SUP-024,PRD-014,Electrical,20,189.93,3798.6,13/03/2026,2026-03-20,17,24,7,0,Delivered
PO-12371,2025-03-18,SUP-005,PRD-011,Concrete,38,39.75,1510.5,2025-03-23,,5,,,,Pending
PO-12372,2025-01-08,SUP-014,PRD-021,Plumbing,37,56.72,2098.64,2025-01-13,2025-01-14,5,6,1,0,Delivered
PO-12374,2025-02-21,SUP-012,PRD-035,Electrical,11,219.71,2416.81,2025-03-14,2025-03-21,21,28,7,0,Delivered
PO-12376,2025-12-10,SUP-019,PRD-026,Safety,50,33.31,1665.5,2025-12-16,2025-12-15,6,5,0,1,Delivered
PO-12379,2024-04-09,SUP-019,PRD-029,Safety,64,42.8,2739.2,2024-04-14,2024-04-14,5,5,0,1,Delivered
PO-12381,2025-07-02,SUP-015,PRD-040,Plumbing,31,37.93,1175.83,2025-07-13,,11,,,,Cancelled
PO-12382,2024-07-11,SUP-012,PRD-017,Electrical,56,66.57,3727.92,2024-07-29,2024-07-29,18,18,0,1,Delivered
PO-12386,2025-12-09,SUP-015,PRD-022,Plumbing,39,120.58,4702.62,2025-12-24,2025-12-24,15,15,0,1,Delivered
PO-12389,2024-12-10,SUP-014,PRD-022,Plumbing,36,121.68,4380.48,2024-12-17,2024-12-20,7,10,3,0,Delivered
PO-12391,2025-03-17,SUP-019,PRD-032,Safety,4,33.49,133.96,2025-03-23,,6,,,,Cancelled
PO-12392,2025-07-16,SUP-016,PRD-025,Finishes,22,14.54,319.88,25/07/2025,2025-07-25,9,9,0,1,Delivered
PO-12394,2025-03-31,SUP-005,PRD-008,Concrete,69,18.26,1259.94,2025-04-05,2025-04-06,5,6,1,0,Delivered
PO-12396,2024-01-23,SUP-019,PRD-033,Safety,36,192.46,6928.56,2024-02-02,,10,,,,Cancelled
PO-12401,2025-05-22,SUP-005,PRD-013,Concrete,26,19.21,499.46,2025-05-31,2025-06-01,9,10,1,0,Delivered
PO-12403,2024-03-12,SUP-025,PRD-033,Safety,30,202.7,6081.0,2024-03-24,,12,,,,Cancelled
PO-12407,2025-09-09,SUP-024,PRD-035,Electrical,75,232.79,17459.25,2025-09-25,2025-09-28,16,19,3,0,Delivered
PO-12409,2025-11-11,SUP-001,PRD-003,Structural,64,45.97,2942.08,2025-11-17,2025-11-18,6,7,1,0,Delivered
PO-12410,2025-10-07,SUP-012,PRD-016,Electrical,21,11.51,241.71,2025-10-28,2025-10-31,21,24,3,0,Delivered
PO-12414,2025-03-25,SUP-010,PRD-016,Electrical,67,12.23,819.41,2025-04-02,2025-04-03,8,9,1,0,Delivered
PO-12415,2024-05-09,SUP-019,PRD-028,Safety,16,17.69,283.04,2024-05-15,,6,,,,Pending
PO-12419,2024-01-05,SUP-004,PRD-005,Structural,36,57.09,2055.24,2024-01-20,,15,,,,Cancelled
PO-12424,2026-03-05,SUP-024,PRD-018,Electrical,28,33.15,928.2,2026-03-23,2026-03-26,18,21,3,0,Delivered
PO-12427,2024-12-16,SUP-008,PRD-008,Concrete,26,18.42,478.92,2024-12-26,2024-12-26,10,10,0,1,Delivered
PO-12430,2025-07-01,SUP-007,PRD-013,Concrete,37,18.63,689.31,2025-07-11,,10,,,,Cancelled
PO-12433,2025-04-08,SUP-020,PRD-027,Safety,29,184.93,5362.97,2025-04-17,,9,,,,Pending
PO-12438,2025-05-22,,PRD-029,Safety,31,46.14,1430.34,2025-06-02,2025-06-01,11,10,0,1,Delivered
PO-12439,2026-01-22,SUP-002,PRD-038,Structural,43,48.06,2066.58,2026-01-30,2026-01-30,8,8,0,1,Delivered
PO-12442,2025-12-08,SUP-024,PRD-014,Electrical,23,231.34,5320.82,2025-12-28,2026-01-11,20,34,14,0,Delivered
PO-12443,2025-04-03,SUP-015,PRD-021,Plumbing,48,59.47,2854.56,2025-04-14,2025-04-13,11,10,0,1,Delivered
PO-12445,11-13-2024,SUP-005,PRD-009,Concrete,26,205.88,5352.88,2024-11-21,2024-11-21,8,8,0,1,Delivered
PO-12448,23/01/2024,SUP-012,PRD-017,Electrical,34,69.26,2354.84,08/02/2024,2024-02-29,16,37,21,0,Delivered
PO-12452,2025-02-10,SUP-015,PRD-040,Plumbing,6,35.63,213.78,2025-02-24,,14,,,,Cancelled
PO-12456,2025-12-02,SUP-001,PRD-038,Structural,42,47.37,1989.54,2025-12-12,2025-12-13,10,11,1,0,Delivered
PO-12459,2026-01-23,SUP-023,PRD-013,Concrete,53,19.5,1033.5,2026-02-10,2026-02-17,18,25,7,0,Delivered
PO-12460,2024-05-21,SUP-003,PRD-004,Structural,24,87.08,2089.92,2024-05-31,2024-05-31,10,10,0,1,Delivered
PO-12465,04-12-2025,SUP-022,PRD-038,Structural,13,47.7,620.1,2025-12-14,,10,,,,Cancelled
PO-12467,2025-07-02,SUP-013,PRD-040,Plumbing,26,36.13,939.38,2025-07-08,2025-07-08,6,6,0,1,Delivered
PO-12470,2024-12-12,SUP-007,PRD-009,Concrete,35,222.74,7795.9,2024-12-23,,11,,,,Pending
PO-12472,2024-01-24,SUP-017,PRD-024,Finishes,57,45.68,2603.76,02-07-2024,2024-02-09,14,16,2,0,Delivered
PO-12475,2024-03-05,SUP-007,PRD-009,Concrete,16,217.81,3484.96,2024-03-18,2024-03-18,13,13,0,1,Delivered
PO-12480,2026-01-27,SUP-009,PRD-035,Electrical,3,193.27,579.81,2026-02-03,2026-02-04,7,8,1,0,Delivered
PO-12485,2024-06-05,SUP-004,PRD-038,Structural,57,51.12,2913.84,2024-06-19,,14,,,,Cancelled
PO-12488,2024-01-26,SUP-023,PRD-008,Concrete,36,21.99,791.64,2024-02-14,,19,,,,Pending
PO-12493,2024-06-21,,PRD-024,Finishes,8,47.16,377.28,2024-07-01,2024-07-01,10,10,0,1,Delivered
PO-12495,2024-06-24,SUP-007,PRD-010,Concrete,28,22.59,632.52,2024-07-04,,10,,,,Pending
PO-12498,2024-03-12,SUP-018,PRD-031,Finishes,62,99.42,6164.04,2024-04-02,2024-04-02,21,21,0,1,Delivered
PO-12502,10/10/2025,SUP-012,PRD-018,Electrical,46,30.02,1380.92,2025-10-29,2025-11-05,19,26,7,0,Delivered
PO-12505,2024-10-09,SUP-022,PRD-007,Structural,19,331.2,6292.8,2024-10-19,2024-10-21,10,12,2,0,Delivered
PO-12508,2024-09-18,SUP-025,PRD-026,Safety,55,31.79,1748.45,2024-09-30,2024-10-10,12,22,10,0,Delivered
PO-12509,2025-07-16,SUP-013,PRD-020,Plumbing,66,42.29,2791.14,2025-07-23,,7,,,,Cancelled
PO-12512,2025-09-18,SUP-022,PRD-038,Structural,62,51.0,3162.0,02-10-2025,2025-10-02,14,14,0,1,Delivered
PO-12516,2026-01-06,SUP-002,PRD-001,Structural,77,319.38,24592.26,2026-01-13,2026-01-16,7,10,3,0,Delivered
PO-12520,2025-01-20,SUP-022,PRD-006,Structural,39,44.93,1752.27,2025-02-01,2025-02-01,12,12,0,1,Delivered
PO-12521,2025-05-13,SUP-009,PRD-018,Electrical,24,27.6,662.4,23/05/2025,,10,,,,Cancelled
PO-12525,2025-08-12,SUP-023,PRD-012,Concrete,43,64.68,2781.24,2025-08-31,,19,,,,Cancelled
PO-12526,08-10-2024,SUP-021,PRD-033,Safety,34,196.8,6691.2,2024-10-21,2024-10-20,13,12,0,1,Delivered
PO-12529,2025-06-04,SUP-016,PRD-023,Finishes,29,91.96,2666.84,2025-06-11,2025-06-11,7,7,0,1,Delivered
PO-12531,2025-08-04,SUP-009,PRD-017,Electrical,55,69.77,3837.35,2025-08-10,,6,,,,Cancelled
PO-12534,2024-07-12,SUP-017,PRD-039,Finishes,78,52.66,4107.48,2024-07-25,2024-07-27,13,15,2,0,Delivered
PO-12536,2025-01-21,SUP-025,PRD-029,Safety,51,42.14,2149.14,2025-02-04,2025-02-06,14,16,2,0,Delivered
PO-12538,2025-09-23,SUP-017,PRD-025,Finishes,59,14.81,873.79,2025-10-05,2025-10-10,12,17,5,0,Delivered
PO-12539,2025-09-24,SUP-024,PRD-035,Electrical,50,230.16,11508.0,2025-10-13,2025-11-03,19,40,21,0,Delivered
PO-12544,2024-09-03,SUP-008,PRD-012,Concrete,29,63.51,1841.79,2024-09-16,2024-09-16,13,13,0,1,Delivered
PO-12547,2025-02-18,SUP-017,PRD-024,Finishes,61,45.32,2764.52,2025-03-03,2025-03-03,13,13,0,1,Delivered
PO-12551,2025-07-16,SUP-019,PRD-033,Safety,55,186.61,10263.55,2025-07-25,2025-07-25,9,9,0,1,Delivered
PO-12556,11/09/2025,SUP-003,PRD-004,Structural,62,87.37,5416.94,2025-09-17,,6,,,,Pending
PO-12558,2025-12-18,SUP-008,PRD-010,Concrete,24,22.69,544.56,02/01/2026,2026-01-07,15,20,5,0,Delivered
PO-12562,2025-01-17,SUP-025,PRD-029,Safety,66,44.24,2919.84,2025-01-28,2025-02-07,11,21,10,0,Delivered
PO-12563,2025-08-06,SUP-015,PRD-022,Plumbing,55,131.34,7223.7,2025-08-19,,13,,,,Cancelled
PO-12564,2025-01-03,SUP-019,PRD-030,Safety,7,65.35,457.45,2025-01-11,,8,,,,Cancelled
PO-12567,2025-09-29,SUP-016,PRD-024,Finishes,45,44.55,2004.75,2025-10-06,2025-10-06,7,7,0,1,Delivered
PO-12571,2025-09-25,SUP-011,PRD-016,Electrical,59,12.73,751.07,2025-10-10,2025-10-10,15,15,0,1,Delivered
PO-12574,2025-04-09,SUP-021,PRD-030,Safety,41,67.07,2749.87,2025-04-24,,15,,,,Cancelled
PO-12578,09/08/2024,SUP-005,PRD-036,Concrete,20,96.99,1939.8,2024-08-15,,6,,,,Cancelled
PO-12580,23/03/2026,SUP-020,PRD-032,Safety,64,32.81,2099.84,2026-04-01,2026-04-01,9,9,0,1,Delivered
PO-12583,16/07/2024,SUP-006,PRD-009,Concrete,17,215.35,3660.95,2024-07-23,,7,,,,Cancelled
PO-12588,2026-01-23,SUP-020,PRD-032,Safety,14,33.49,468.86,2026-02-02,,10,,,,Pending
PO-12589,2025-01-09,SUP-016,PRD-024,Finishes,25,46.27,1156.75,2025-01-16,,7,,,,Cancelled
PO-12592,2025-03-28,SUP-002,PRD-002,Structural,9,278.47,2506.23,2025-04-03,2025-04-03,6,6,0,1,Delivered
PO-12595,2025-10-24,SUP-002,PRD-038,Structural,62,47.7,2957.4,2025-10-29,2025-10-29,5,5,0,1,Delivered
PO-12596,2025-09-03,SUP-015,PRD-020,Plumbing,80,44.87,3589.6,2025-09-17,2025-09-22,14,19,5,0,Delivered
PO-12601,04-02-2025,SUP-011,PRD-016,Electrical,37,12.7,469.9,18/02/2025,2025-02-18,14,14,0,1,Delivered
PO-12604,2026-01-21,SUP-017,PRD-031,Finishes,57,94.12,5364.84,2026-02-01,2026-02-01,11,11,0,1,Delivered
PO-12605,2025-10-02,SUP-007,PRD-012,Concrete,69,63.94,4411.86,2025-10-14,2025-10-14,12,12,0,1,Delivered
PO-12609,2025-10-21,SUP-023,PRD-013,Concrete,68,22.11,1503.48,07/11/2025,,17,,,,Cancelled
PO-12612,2024-11-04,SUP-011,PRD-035,Electrical,42,200.55,8423.1,16/11/2024,2024-11-21,12,17,5,0,Delivered
PO-12616,2024-10-21,SUP-008,PRD-036,Concrete,27,94.73,2557.71,2024-11-02,2024-11-01,12,11,0,1,Delivered
PO-12621,04-07-2025,SUP-006,PRD-012,Concrete,37,61.22,2265.14,2025-04-16,2025-04-16,9,9,0,1,Delivered
PO-12622,2025-10-17,SUP-015,PRD-040,Plumbing,79,36.62,2892.98,2025-10-30,2025-10-30,13,13,0,1,Delivered
PO-12623,2025-01-28,SUP-019,PRD-032,Safety,21,33.32,699.72,2025-02-07,,10,,,,Pending
PO-12626,02/04/2025,SUP-009,PRD-015,Electrical,42,355.98,14951.16,2025-04-07,,5,,,,Cancelled
PO-12630,2024-10-28,SUP-007,PRD-010,Concrete,4,21.74,86.96,2024-11-11,2024-11-13,14,16,2,0,Delivered
PO-12635,2024-11-05,SUP-017,PRD-023,Finishes,43,95.47,4105.21,2024-11-19,,14,,,,Cancelled
PO-12640,2025-10-16,SUP-016,PRD-039,Finishes,61,53.18,3243.98,2025-10-21,,5,,,,Cancelled
PO-12642,2025-07-11,SUP-002,PRD-006,Structural,57,43.77,2494.89,2025-07-19,,8,,,,Pending
PO-12646,26/04/2024,SUP-023,PRD-013,Concrete,27,21.14,570.78,2024-05-14,,18,,,,Cancelled
PO-12648,2024-09-16,SUP-001,PRD-001,Structural,10,320.94,3209.4,2024-09-22,2024-09-22,6,6,0,1,Delivered
PO-12650,20/02/2026,SUP-007,PRD-008,Concrete,58,18.24,1057.92,2026-03-03,,11,,,,Cancelled
PO-12654,2024-11-28,SUP-008,PRD-012,Concrete,24,64.22,1541.28,2024-12-08,2024-12-07,10,9,0,1,Delivered
PO-12659,2024-10-23,SUP-012,PRD-015,Electrical,66,353.59,23336.94,2024-11-09,2024-11-30,17,38,21,0,Delivered
PO-12660,21-10-2024,SUP-009,PRD-017,Electrical,12,69.74,836.88,2024-10-31,2024-10-31,10,10,0,1,Delivered
PO-12663,2024-01-31,SUP-006,PRD-012,Concrete,21,61.37,1288.77,2024-02-05,,5,,,,Pending
PO-12666,2025-06-06,SUP-008,PRD-009,Concrete,21,223.96,4703.16,2025-06-17,2025-06-27,11,21,10,0,Delivered
PO-12670,06-17-2025,SUP-024,PRD-016,Electrical,44,11.49,505.56,2025-07-03,2025-07-17,16,30,14,0,Delivered
PO-12675,2025-09-04,SUP-006,PRD-008,Concrete,30,18.25,547.5,2025-09-09,2025-09-09,5,5,0,1,Delivered
PO-12679,2024-04-11,SUP-018,PRD-023,Finishes,34,87.4,2971.6,2024-04-29,,18,,,,Pending
PO-12684,2024-06-19,SUP-023,PRD-009,Concrete,12,238.52,2862.24,2024-07-06,,17,,,,Pending
PO-12687,2024-09-30,SUP-015,PRD-034,Plumbing,36,40.61,1461.96,2024-10-14,,14,,,,Cancelled
PO-12691,25/06/2025,SUP-006,PRD-008,Concrete,32,18.34,586.88,2025-07-01,2025-07-01,6,6,0,1,Delivered
PO-12696,2024-12-04,SUP-008,PRD-012,Concrete,17,66.14,1124.38,16/12/2024,2024-12-18,12,14,2,0,Delivered
PO-12700,09-10-2025,SUP-015,PRD-019,Plumbing,68,38.16,2594.88,2025-10-24,2025-10-29,15,20,5,0,Delivered
PO-12704,2025-11-28,SUP-022,PRD-005,Structural,41,56.59,2320.19,2025-12-09,,11,,,,Pending
PO-12709,2024-06-17,SUP-020,PRD-026,Safety,47,32.54,1529.38,2024-06-23,,6,,,,Pending
PO-12711,2025-08-14,SUP-016,PRD-025,Finishes,23,14.34,329.82,20/08/2025,,6,,,,Cancelled
PO-12713,2024-08-26,SUP-014,PRD-022,Plumbing,62,121.53,7534.86,2024-09-04,2024-09-07,9,12,3,0,Delivered
PO-12715,2026-02-11,SUP-018,PRD-023,Finishes,19,87.75,1667.25,2026-02-27,2026-03-13,16,30,14,0,Delivered
PO-12720,2024-06-14,SUP-009,PRD-015,Electrical,53,336.14,17815.42,2024-06-21,2024-06-20,7,6,0,1,Delivered
PO-12723,2024-01-08,SUP-022,PRD-005,Structural,78,56.72,4424.16,2024-01-22,2024-01-22,14,14,0,1,Delivered
PO-12726,2026-01-08,SUP-004,PRD-005,Structural,56,57.53,3221.68,2026-01-18,2026-01-20,10,12,2,0,Delivered
PO-12731,2026-03-11,SUP-010,PRD-035,Electrical,57,196.86,11221.02,2026-03-19,2026-03-20,8,9,1,0,Delivered
PO-12736,2024-09-30,SUP-021,PRD-032,Safety,64,32.05,2051.2,10-10-2024,,10,,,,Cancelled
PO-12740,07-04-2025,SUP-017,PRD-039,Finishes,50,50.72,2536.0,2025-04-21,,14,,,,Cancelled
PO-12742,2024-10-25,SUP-025,PRD-033,Safety,46,195.01,8970.46,2024-11-09,,15,,,,Pending
PO-12746,2025-07-28,SUP-002,PRD-003,Structural,44,44.41,1954.04,02/08/2025,,5,,,,Cancelled
PO-12749,2024-10-18,SUP-007,PRD-011,Concrete,35,40.66,1423.1,2024-10-28,,10,,,,Pending
PO-12751,2025-12-12,SUP-003,PRD-006,Structural,31,42.09,1304.79,2025-12-21,2025-12-21,9,9,0,1,Delivered
PO-12753,2025-09-29,SUP-007,PRD-036,Concrete,45,102.1,4594.5,2025-10-14,2025-10-14,15,15,0,1,Delivered
PO-12758,2025-08-20,SUP-017,PRD-039,Finishes,11,51.78,569.58,2025-09-03,,14,,,,Cancelled
PO-12763,2024-10-21,SUP-008,PRD-008,Concrete,39,19.42,757.38,2024-11-05,2024-11-10,15,20,5,0,Delivered
PO-12766,2024-01-17,SUP-006,PRD-009,Concrete,29,207.94,6030.26,2024-01-23,,6,,,,Pending
PO-12771,2024-06-13,SUP-023,PRD-012,Concrete,51,70.48,3594.48,2024-07-02,2024-07-09,19,26,7,0,Delivered
PO-12773,2024-09-24,SUP-009,PRD-035,Electrical,33,201.96,6664.68,2024-09-30,,6,,,,Pending
PO-12778,18-07-2024,SUP-024,PRD-015,Electrical,8,362.12,2896.96,2024-08-06,2024-08-09,19,22,3,0,Delivered
PO-12783,2025-07-11,SUP-012,PRD-035,Electrical,47,188.44,8856.68,2025-07-28,,17,,,,Cancelled
PO-12785,2026-04-02,SUP-008,PRD-010,Concrete,40,22.29,891.6,2026-04-16,,14,,,,Delivered
PO-12788,2025-12-31,SUP-016,PRD-025,Finishes,11,14.32,157.52,01-09-2026,,9,,,,Cancelled
